LATITUDE,LONGITUDE,NAME,DESCRIPTION,ICON,CLUES,NOMRBE DE LA INSTITUCION DE SALUD,CLAVE DE LA INSTITUCION DE SALUD,NOMBRE DE LA ENTIDAD,CLAVE ENTIDAD,NOMBRE DEL MUNICIPIO
19.433,-99.1537,DFIMS000650,"DFIMS000650
UMF 16 COL. GUERRERO
IMSS
FRANCISCO GONZÁLEZ BOCANEGRA 10
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000650,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.433,-99.1537,DFIMS000662,"DFIMS000662
UMF 2 STA.MARÍA
IMSS
SOR JUANA INÉS DE LA CRUZ ENTRE NARANJO Y JAIME TORRES BODET 81
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000662,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.433,-99.1537,DFIMS000674,"DFIMS000674
UMF 37 CFE.ALAMEDA
IMSS
VALERIO TRUJANO 17
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000674,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.433,-99.1537,DFIMS000686,"DFIMS000686
UMF 38 CFE P. ESPAÑA
IMSS
PARQUE ESPAÑA ENTRE COZUMEL Y SALAMANCA 9
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000686,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.433,-99.1537,DFIMS000691,"DFIMS000691
UMF 39 CFE XOLA
IMSS
NICOLÁS SAN JUAN 453
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000691,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.433,-99.1537,DFIMS000703,"DFIMS000703
UMF 4 DOCTORES
IMSS
NIÑOS HÉROES 165
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000703,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.433,-99.1537,DFIMS000720,"DFIMS000720
UMF 6 MERCED
IMSS
AVENIDA CIRCUNVALACIÓN ESQUINA CORREGIDORA 
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000720,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4087,-99.1544,DFIMS000616,"DFIMS000616
HPED CMN SIGLO XXI
IMSS
AVENIDA CUAUHTÉMOC ENTRE DR. MÁRQUEZ Y EJE 3 SUR 330
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000616,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.3598,-99.1544,DFSMM000084,"DFSMM000084
COMPLEJO ALBERCA OLÍMPICA C. A. S. E II
MUNICIPAL
AVENIDA DIVISIÓN DEL NORTE ENTRE TRIPOLI Y RIFF 2333
UNIDAD DE CONSULTA EXTERNA",182,DFSMM000084,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4089,-99.1545,DFIMS000575,"DFIMS000575
HCARD CMN SIGLO XXI
IMSS
AVENIDA CUAUHTÉMOC ENTRE DR. MÁRQUEZ Y EJE 3 SUR 330
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000575,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4093,-99.1545,DFIMS000580,"DFIMS000580
HES CMN SIGLO XXI
IMSS
AVENIDA CUAUHTÉMOC ENTRE DR. MÁRQUEZ Y EJE 3 SUR 330
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000580,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4084,-99.1545,DFIMS000604,"DFIMS000604
HONCOL CMN SIGLO XXI
IMSS
AVENIDA CUAUHTÉMOC ENTRE DR. MÁRQUEZ Y EJE 3 SUR 330
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000604,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4015,-99.1553,DFSSA003174,"DFSSA003174
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL BJU- 3,4
SSA
AVENIDA CUAUHTÉMOC Y OBRERO MUNDIAL 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003174,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4461,-99.1553,DFSSA004166,"DFSSA004166
CENTRO COMUNITARIO DE SALUD MENTAL CUAUHTÉMOC
SSA
ENRIQUE GONZÁLEZ MARTÍNEZ 131
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004166,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4381,-99.1555,DFIST000942,"DFIST000942
SINDICATO  DE  SEMARNAT
ISSSTE
EDISON 115 3ER PIDO
UNIDAD DE CONSULTA EXTERNA",157,DFIST000942,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4124,-99.1556,DFSSA018842,"DFSSA018842
CONSULTORIO MÉDICO LEGAL DEL CENTRO DE APOYO SOCIOJURÍDICO A VICTIMAS DEL DELITO VIOLENTO (ADEVI)
SSA
MERIDA 255
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018842,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.3699,-99.1557,DFIMS000522,"DFIMS000522
HGZ 1A VENADOS
IMSS
MUNICIPIO LIBRE ENTRE VÉRTIZ Y DIVISIÓN DEL NORTE 270
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000522,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.2078,-99.1557,DFSSA002725,"DFSSA002725
C.S.T-I PARRES
SSA
HIDALGO FRENTE A 20 DE NOVIEMBRE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002725,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.2885,-99.1564,DFSSA004055,"DFSSA004055
INSTITUTO NACIONAL DE CIENCIAS MÉDICAS Y NUTRICIÓN SALVADOR ZUBIRÁN
SSA
VASCO DE QUIROGA 15
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA004055,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.4304,-99.1571,DFSSA003290,"DFSSA003290
CLÍNICA DE ESPECIALIDADES NO. 6
SSA
LUCERNA 67
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003290,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4034,-99.1574,DFIST000732,"DFIST000732
S.H.C.P. PESTALOZZI 37
ISSSTE
AVENIDA PESTALOZZI 37
UNIDAD DE CONSULTA EXTERNA",157,DFIST000732,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4371,-99.1576,DFIST000930,"DFIST000930
F.S.T.S.E.
ISSSTE
GÓMEZ FARIAS 39
UNIDAD DE CONSULTA EXTERNA",157,DFIST000930,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.35,-99.1577,DFIST000061,"DFIST000061
COYOACAN
ISSSTE
FERNÁNDEZ LEAL 11
UNIDAD DE CONSULTA EXTERNA",157,DFIST000061,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,COYOACÁN
19.4018,-99.1578,DFIST000715,"DFIST000715
CENTRO URBANO PDTE. MIGUEL ALEMAN
ISSSTE
AVENIDA COYOACÁN Y FELIX CUEVAS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",157,DFIST000715,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4017,-99.1583,DFIMS000790,"DFIMS000790
H PSIQUIATRICO MF10 POSTAL
IMSS
CALZADA DE TLALPAN 931
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000790,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4017,-99.1583,DFIST001036,"DFIST001036
AUDITORÍA SUPERIOR DE LA FEDERACIÓN
ISSSTE
AVENIDA COYOACAN ESQUIBA PARROQUIA 1501
UNIDAD DE CONSULTA EXTERNA",157,DFIST001036,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4704,-99.159,DFSSA018195,"DFSSA018195
CONSULTORIO MÉDICO LEGAL DEL CENTRO DE ARRAIGO
SSA
AVENIDA JARDÍN 357
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018195,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,AZCAPOTZALCO
19.2919,-99.1593,DFSSA004026,"DFSSA004026
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSÍO VILLEGAS
SSA
CALZADA TLALPAN 4502
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA004026,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.3637,-99.1596,DFIST000756,"DFIST000756
# 27 D.I.F.
ISSSTE
XOCHICALCO 1000
UNIDAD DE CONSULTA EXTERNA",157,DFIST000756,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.401,-99.1596,DFSSA018282,"DFSSA018282
CONSULTORIO MÉDICO LEGAL DE LA FISCALÍA DEL MENOR
SSA
OBRERO MUNDIAL 76
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018282,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3089,-99.1597,DFSSA000473,"DFSSA000473
C.S.T-II SANTA ÚRSULA COAPA
SSA
SAN PASCACIO ESQUINA SAN JORGE ZONA 1, MANZANA 819, LOTE 1-A
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000473,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.4108,-99.1598,DFIST000394,"DFIST000394
JUAREZ
ISSSTE
JALAPA 252
UNIDAD DE CONSULTA EXTERNA",157,DFIST000394,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.3724,-99.1599,DFSMM000096,"DFSMM000096
CONSULTORIOS PERIFERICOS
MUNICIPAL
AVENIDA CUAUHTÉMOC 1240 BIS
UNIDAD DE CONSULTA EXTERNA",182,DFSMM000096,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3192,-99.16,DFSSA000461,"DFSSA000461
C.S.T-II AJUSCO
SSA
TEPALCATZIN ESQUINA MIXTECAS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000461,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.3714,-99.1602,DFSMM000072,"DFSMM000072
CENTRO DE ATENCIÓN SOCIAL ESPECIALIZADA C. A. S. E.
MUNICIPAL
AVENIDA CUAUHTÉMOC 1240 BIS
UNIDAD DE CONSULTA EXTERNA",182,DFSMM000072,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3189,-99.1604,DFSSA000386,"DFSSA000386
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL COY- 4
SSA
TEPALCATZIN Y CHICHIMIECAS 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000386,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.4233,-99.1607,DFIST000814,"DFIST000814
TRIBUNAL SUPERIOR AGRARIO
ISSSTE
ORIZABA 16
UNIDAD DE CONSULTA EXTERNA",157,DFIST000814,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.2661,-99.1608,DFSSA002853,"DFSSA002853
C.S.T-III DR. DAVID FRAGOSO LIZALDE
SSA
DR. DAVID FRAGOSO LIZALDE ESQUINA CEDRAL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002853,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.2897,-99.1608,DFSSA004043,"DFSSA004043
INSTITUTO NACIONAL DE CANCEROLOGÍA
SSA
AVENIDA SAN FERNANDO 22
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA004043,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.2907,-99.1609,DFSSA003961,"DFSSA003961
HOSPITAL GENERAL DR. MANUEL GEA GONZÁLEZ
SSA
CALZADA DE TLALPAN 4800
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA003961,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.2655,-99.1612,DFSSA018714,"DFSSA018714
UNEME E.C. DAVID FRAGOSO
SSA
CEDRAL Y DR. DAVID FRAGOSO LIZALDE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018714,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.35,-99.1617,DFSMA000022,"DFSMA000022
CLÍNICA NAVAL DEL SUR
SEMAR
EJE 2 ORIENTE T.H.E.N.M. 861
UNIDAD DE CONSULTA EXTERNA",182,DFSMA000022,SECRETARÍA DE MARINA,SEMAR,DISTRITO FEDERAL,9,COYOACÁN
19.35,-99.1617,DFSMA000046,"DFSMA000046
HOSPITAL GENERAL NAVAL DE ALTA ESPECIALIDAD
SEMAR
EJE 2 ORIENTE TRAMO HEROICA ESCUELA NAVAL MILITAR 701
UNIDAD DE HOSPITALIZACIÓN",182,DFSMA000046,SECRETARÍA DE MARINA,SEMAR,DISTRITO FEDERAL,9,COYOACÁN
19.35,-99.1617,DFSME000021,"DFSME000021
C.A.I.S. CUEMANCO
ESTATAL
CANAL NACIONAL ENTRE CALZADA DE LAS BOMBAS Y CALZADA DEL HUESO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,DFSME000021,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,COYOACÁN
19.35,-99.1617,DFSME000033,"DFSME000033
C.A.I.S. ATLAMPA
ESTATAL
CANAL NACIONAL ENTRE CALZADA DE LAS BOMBAS Y CALZADA DEL HUESO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,DFSME000033,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,COYOACÁN
19.35,-99.1617,DFSME000062,"DFSME000062
METRO CLÍNICA
ESTATAL
EXPLANADA SUR 
UNIDAD DE CONSULTA EXTERNA",182,DFSME000062,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,COYOACÁN
19.3946,-99.1618,DFIMS000534,"DFIMS000534
HGZ 1 CARLOS MCGREGOR
IMSS
GABRIEL MANCERA ENTRE ROMERO DE TERREROS Y NICOLAS SAN JUAN 222
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000534,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3807,-99.1619,DFIMS000551,"DFIMS000551
UMF 9 S.PEDRO PINOS
IMSS
AVENIDA REVOLUCIÓN Y CALLE 7 SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000551,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4479,-99.1619,DFIST000440,"DFIST000440
SANTA MARIA
ISSSTE
ALZATE 168
UNIDAD DE CONSULTA EXTERNA",157,DFIST000440,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.2909,-99.1621,DFSSA018031,"DFSSA018031
UNIDAD MÉDICA DE LA COMUNIDAD DE TRATAMIENTO ESPECIALIZADO PARA ADOLESCENTES
SSA
AVENIDA SAN FERNANDO 1
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018031,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.3603,-99.1625,DFSSA003162,"DFSSA003162
HOSPITAL GENERAL XOCO
SSA
AVENIDA MÉXICO COYOACÁN ESQUINA BRUNO TRAVEN SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA003162,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3589,-99.163,DFSSA003203,"DFSSA003203
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL BJU-4 H3 EN EL HOSPITAL GENERAL DE XOCO
SSA
AVENIDA MÉXICO COYOACÁN ESQUINA BRUNO TRAVEN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003203,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.4779,-99.1631,DFIST000575,"DFIST000575
# 32 S.P.M.
ISSSTE
AVENIDA CEYLAN 320
UNIDAD DE CONSULTA EXTERNA",157,DFIST000575,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,AZCAPOTZALCO
19.2342,-99.1631,DFSSA002795,"DFSSA002795
C.S.T-I SAN MIGUEL XICALCO
SSA
16 DE SEPTIEMBRE FRENTE A 5 DE FEBRERO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002795,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.4358,-99.1634,DFIST000481,"DFIST000481
CENTRO DE APOYO DIAGNOSTICO SAN RAFAEL
ISSSTE
IGNACIO MANUEL ALTAMIRANO 115
UNIDAD DE CONSULTA EXTERNA",157,DFIST000481,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4366,-99.1636,DFSSA003273,"DFSSA003273
CLÍNICA DE ESPECIALIDADES NO. 4 
SSA
FRANCISCO DÍAZ COVARRUVÍAS 23
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003273,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4434,-99.1644,DFSSA004451,"DFSSA004451
CONSULTORIO MÉDICO LEGAL DE LA COORDINACION TERRITORIAL CUH-5
SSA
SANTA MARÍA LA RIBERA 37
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004451,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.4602,-99.1645,DFSSA000181,"DFSSA000181
C.S.T-I TLATILCO
SSA
AVENIDA TLATILCO ESQUINA PROFESORA EULALIA GUZMÁN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000181,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,AZCAPOTZALCO
19.4338,-99.1649,DFIMS000732,"DFIMS000732
U.M.FIS HOSP. COLONIA
IMSS
VILLALONGÍN MANUEL CONTRERAS Y ROSAS MORENO 117
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000732,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.3254,-99.165,DFSSA000456,"DFSSA000456
C.S.T-I SANTO DOMINGO ORIENTE
SSA
CICALCO CASI ESQUINA CANACUATE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000456,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.3836,-99.1653,DFIMS000546,"DFIMS000546
UMF 28 DEL VALLE
IMSS
GABRIEL MANCERA  ENTRE EJE 6 SUR ANGEL URRAZA 800
UNIDAD DE CONSULTA EXTERNA",162,DFIMS000546,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3611,-99.1656,DFSSA003220,"DFSSA003220
C.S.T-I XOCO
SSA
PUENTE SAN FELIPE 167
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003220,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3443,-99.1668,DFSSA000362,"DFSSA000362
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL COY- 1,2
SSA
TECUALIAPAN Y ZOMPANTITLA 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000362,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.3727,-99.1668,DFSSA018130,"DFSSA018130
C.S.T-II SANTA ROSA XOCHIAC
SSA
CALZADA DESIERTO DE LOS LEONES 7615
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018130,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,ÁLVARO OBREGÓN
19.2934,-99.167,DFSSA002906,"DFSSA002906
C.S.T-III DR. JOSÉ CASTRO VILLAGRANA
SSA
COAPA ESQUINA CARRASCO 53
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002906,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.4173,-99.1673,DFSSA003401,"DFSSA003401
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL CUH- 7
SSA
ÁLVARO OBREGÓN ESQUINA VALLADOLID 269
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003401,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.3653,-99.168,DFIST000744,"DFIST000744
S.H.C.P AV. UNIVERSIDAD 1074
ISSSTE
CALZADA MÉXICO COYOACÁN 1074
UNIDAD DE CONSULTA EXTERNA",157,DFIST000744,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.398,-99.1688,DFIST000283,"DFIST000283
DEL VALLE
ISSSTE
PATRICIO SANZ 510
UNIDAD DE CONSULTA EXTERNA",157,DFIST000283,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.3353,-99.1689,DFSSA000444,"DFSSA000444
C.S.T-I LA CIÉNEGA
SSA
AVENIDA PEDRO ENRIQUEZ UREÑA EJE 10 SUR ESQUINA LLAMA 224
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000444,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.2883,-99.1691,DFIST000230,"DFIST000230
TLALPAN
ISSSTE
GENREAL VICTORIA 2
UNIDAD DE CONSULTA EXTERNA",157,DFIST000230,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,TLALPAN
19.3433,-99.1691,DFSSA000350,"DFSSA000350
HOSPITAL PEDIÁTRICO COYOACÁN
SSA
MOCTEZUMA 18
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA000350,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.4515,-99.1692,DFSSA003582,"DFSSA003582
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL MIH-1 H1 DEL HOSPITAL GENERAL DR. RUBEN LEÑERO
SSA
PLAN DE SAN LUIS ESQUINA SALVADOR DÍAZ MIRON SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003582,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MIGUEL HIDALGO
19.4512,-99.1693,DFSSA003553,"DFSSA003553
HOSPITAL GENERAL DR. RUBÉN LEÑERO
SSA
PLAN DE SAN LUIS Y DÍAZ MIRÓN S/N
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA003553,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MIGUEL HIDALGO
19.3198,-99.1694,DFSSA000432,"DFSSA000432
C.S.T-I SANTO DOMINGO PONIENTE
SSA
TEJAMANIL ESQUINA ZIHUATLÁN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000432,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.4511,-99.1697,DFSSA003611,"DFSSA003611
C.S.T-III MANUEL GONZÁLEZ RIVERA
SSA
PLAN DE SAN LUIS ESQUINA CARPIO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003611,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MIGUEL HIDALGO
19.4071,-99.1698,DFIMS000633,"DFIMS000633
HGZMF26 CONDESA
IMSS
CHILPANCINGO ENTRE AGUASCALIENTES Y TLAXCALA 56
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000633,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,CUAUHTÉMOC
19.3722,-99.171,DFIST000312,"DFIST000312
20 DE NOVIEMBRE
ISSSTE
FELIX CUEVAS 540
UNIDAD DE HOSPITALIZACIÓN",157,DFIST000312,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,BENITO JUÁREZ
19.2942,-99.1714,DFIST000686,"DFIST000686
MEDICINA FISICA Y REHABILITACION
ISSSTE
SAN FERNANDO 15
UNIDAD DE CONSULTA EXTERNA",157,DFIST000686,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,TLALPAN
19.4515,-99.1714,DFSSA004002,"DFSSA004002
HOSPITAL DE LA MUJER
SSA
PROLONGACIÓN SALVADOR DIAZ MIRON 374
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA004002,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MIGUEL HIDALGO
